entry_time,exit_time,side,lots,entry,exit,gross_pnl,fees,net_pnl,reason
2023-12-22 09:00:00,2023-12-22 00:00:00,1,1,2065.39990234375,2079.199951171875,138.00048828125,6.519799987792969,131.48068829345704,eod_flat
2023-12-28 09:00:00,2023-12-28 00:00:00,1,1,2087.10009765625,2083.10009765625,-40.0,6.520775024414062,-46.520775024414064,eod_flat
2024-01-12 13:00:00,2024-01-12 00:00:00,1,1,2061.0,2061.0,0.0,6.51525,-6.51525,eod_flat
2024-01-25 09:00:00,2024-01-25 00:00:00,-1,1,2017.800048828125,2019.5,-16.99951171875,6.504875,-23.50438671875,eod_flat
2024-02-05 13:00:00,2024-02-05 00:00:00,-1,1,2031.9000244140625,2031.9000244140625,-0.0,6.507975006103516,-6.507975006103516,eod_flat
2024-02-12 09:00:00,2024-02-12 00:00:00,-1,1,2034.5999755859373,2032.800048828125,17.999267578122726,6.508200012207031,11.491067565915696,eod_flat
2024-02-13 13:00:00,2024-02-13 00:00:00,-1,1,2017.5999755859373,2017.5999755859373,-0.0,6.5043999938964845,-6.5043999938964845,eod_flat
2024-02-14 09:00:00,2024-02-14 00:00:00,-1,1,2004.0,2001.9000244140625,20.999755859375,6.500475006103516,14.499280853271484,eod_flat
2024-03-18 09:00:00,2024-03-18 00:00:00,-1,1,2158.39990234375,2160.199951171875,-18.00048828125,6.540049987792969,-24.54053826904297,eod_flat
2024-03-19 09:00:00,2024-03-19 00:00:00,-1,1,2156.300048828125,2154.300048828125,20.0,6.538575012207032,13.461424987792968,eod_flat
2024-04-22 09:00:00,2024-04-22 00:00:00,-1,1,2375.10009765625,2352.5,226.0009765625,6.588125,219.4128515625,eod_flat
2024-04-23 09:00:00,2024-04-23 13:00:00,-1,1,2309.0,2342.89990234375,-338.9990234375,6.585724975585937,-345.58474841308595,stop_hit
2024-04-30 12:00:00,2024-04-30 00:00:00,-1,1,2316.89990234375,2318.60009765625,-17.001953125,6.579650024414063,-23.581603149414065,eod_flat
2024-05-01 09:00:00,2024-05-01 00:00:00,-1,1,2302.699951171875,2314.0,-113.00048828125,6.5785,-119.57898828125,eod_flat
2024-05-23 09:00:00,2024-05-23 00:00:00,-1,1,2366.10009765625,2360.60009765625,55.0,6.590150024414062,48.409849975585935,eod_flat
2024-05-24 09:00:00,2024-05-24 00:00:00,-1,1,2338.800048828125,2338.39990234375,4.00146484375,6.584599975585937,-2.5831351318359372,eod_flat
2024-06-07 12:00:00,2024-06-07 00:00:00,-1,1,2337.199951171875,2327.199951171875,100.0,6.5817999877929685,93.41820001220704,eod_flat
2024-06-10 09:00:00,2024-06-10 00:00:00,-1,1,2312.199951171875,2323.10009765625,-109.00146484375,6.580775024414063,-115.58223986816407,eod_flat
2024-06-26 09:00:00,2024-06-26 00:00:00,-1,1,2327.800048828125,2307.60009765625,201.99951171875,6.576900024414062,195.42261169433593,eod_flat
2024-07-19 10:00:00,2024-07-19 00:00:00,-1,1,2414.60009765625,2405.800048828125,88.00048828125,6.601450012207032,81.39903826904296,eod_flat
2024-07-25 09:00:00,2024-07-25 00:00:00,-1,1,2373.199951171875,2364.199951171875,90.0,6.591049987792969,83.40895001220703,eod_flat
2024-09-03 11:00:00,2024-09-03 00:00:00,-1,1,2521.5,2511.60009765625,98.9990234375,6.627900024414062,92.37112341308594,eod_flat
2024-10-09 09:00:00,2024-10-09 00:00:00,-1,1,2636.60009765625,2628.0,86.0009765625,6.657,79.3439765625,eod_flat
2024-10-25 09:00:00,2024-10-25 00:00:00,-1,1,2733.39990234375,2740.199951171875,-68.00048828125,6.6850499877929686,-74.68553826904296,eod_flat
2024-11-04 09:00:00,2024-11-04 00:00:00,-1,1,2752.39990234375,2756.10009765625,-37.001953125,6.689025024414063,-43.690978149414065,eod_flat
2024-11-06 09:00:00,2024-11-06 00:00:00,-1,1,2733.699951171875,2672.199951171875,615.0,6.668049987792969,608.331950012207,eod_flat
2024-11-11 12:00:00,2024-11-11 00:00:00,-1,1,2664.10009765625,2642.0,221.0009765625,6.6605,214.3404765625,eod_flat
2024-11-12 09:00:00,2024-11-12 00:00:00,-1,1,2599.39990234375,2618.10009765625,-187.001953125,6.654525024414062,-193.65647814941406,eod_flat
2024-11-14 09:00:00,2024-11-14 00:00:00,-1,1,2548.300048828125,2562.10009765625,-138.00048828125,6.640525024414062,-144.64101330566407,eod_flat
2024-12-17 09:00:00,2024-12-17 00:00:00,-1,1,2654.60009765625,2650.10009765625,45.0,6.662525024414062,38.337474975585934,eod_flat
2024-12-19 12:00:00,2024-12-19 00:00:00,-1,1,2620.699951171875,2610.0,106.99951171875,6.6525,100.34701171875,eod_flat
2025-02-26 09:00:00,2025-02-26 00:00:00,-1,1,2925.699951171875,2919.300048828125,63.9990234375,6.729825012207032,57.26919842529297,eod_flat
2025-02-27 09:00:00,2025-02-27 00:00:00,-1,1,2900.39990234375,2902.10009765625,-17.001953125,6.725525024414063,-23.72747814941406,eod_flat
2025-02-28 09:00:00,2025-02-28 00:00:00,-1,1,2873.699951171875,2860.5,131.99951171875,6.7151250000000005,125.28438671875,eod_flat
2025-04-11 09:00:00,2025-04-11 00:00:00,1,1,3246.39990234375,3241.0,-53.9990234375,6.81025,-60.809273437499996,eod_flat
2025-04-16 09:00:00,2025-04-16 00:00:00,1,1,3319.60009765625,3328.300048828125,86.99951171875,6.8320750122070315,80.16743670654297,eod_flat
2025-04-17 09:00:00,2025-04-17 00:00:00,1,1,3335.10009765625,3327.89990234375,-72.001953125,6.831974975585938,-78.83392810058594,eod_flat
2025-04-21 09:00:00,2025-04-21 00:00:00,1,1,3406.699951171875,3432.300048828125,256.0009765625,6.858075012207031,249.14290155029298,eod_flat
2025-04-22 09:00:00,2025-04-22 13:00:00,1,1,3466.699951171875,3430.89990234375,-358.00048828125,6.8577249755859375,-364.85821325683594,stop_hit
2025-05-06 09:00:00,2025-05-06 00:00:00,1,1,3390.89990234375,3399.800048828125,89.00146484375,6.849950012207032,82.15151483154297,eod_flat
2025-05-20 13:00:00,2025-05-20 00:00:00,1,1,3264.60009765625,3264.60009765625,0.0,6.816150024414062,-6.816150024414062,eod_flat
2025-05-21 09:00:00,2025-05-21 00:00:00,1,1,3315.60009765625,3306.10009765625,-95.0,6.826525024414062,-101.82652502441407,eod_flat
2025-05-23 09:00:00,2025-05-23 00:00:00,1,1,3328.5,3340.199951171875,116.99951171875,6.835049987792969,110.16446173095703,eod_flat
2025-06-02 09:00:00,2025-06-02 00:00:00,1,1,3372.699951171875,3395.800048828125,231.0009765625,6.848950012207031,224.15202655029296,eod_flat
2025-06-05 09:00:00,2025-06-05 00:00:00,1,1,3413.5,3401.89990234375,-116.0009765625,6.8504749755859375,-122.85145153808594,eod_flat
2025-06-12 10:00:00,2025-06-12 00:00:00,1,1,3402.89990234375,3412.800048828125,99.00146484375,6.853200012207031,92.14826483154297,eod_flat
2025-06-13 09:00:00,2025-06-13 00:00:00,1,1,3444.699951171875,3457.60009765625,129.00146484375,6.864400024414063,122.13706481933593,eod_flat
2025-07-01 12:00:00,2025-07-01 00:00:00,1,1,3366.60009765625,3363.800048828125,-28.00048828125,6.840950012207031,-34.84143829345703,eod_flat
2025-07-11 09:00:00,2025-07-11 00:00:00,1,1,3350.300048828125,3363.5,131.99951171875,6.8408750000000005,125.15863671875,eod_flat
2025-07-14 09:00:00,2025-07-14 00:00:00,1,1,3381.89990234375,3363.300048828125,-185.99853515625,6.8408250122070315,-192.83936016845703,eod_flat
2025-07-21 11:00:00,2025-07-21 00:00:00,1,1,3383.10009765625,3400.89990234375,177.998046875,6.850224975585937,171.14782189941405,eod_flat
2025-07-22 12:00:00,2025-07-22 00:00:00,1,1,3419.300048828125,3423.10009765625,38.00048828125,6.855775024414062,31.14471325683594,eod_flat
2025-07-23 09:00:00,2025-07-23 13:00:00,1,1,3444.199951171875,3422.699951171875,-215.0,6.855674987792969,-221.85567498779298,stop_hit
2025-07-30 09:00:00,2025-07-30 10:00:00,1,1,3386.60009765625,3383.0,-36.0009765625,6.84575,-42.8467265625,stop_hit
2025-08-01 12:00:00,2025-08-01 00:00:00,1,1,3394.300048828125,3395.199951171875,8.9990234375,6.848799987792969,2.150223449707031,eod_flat
2025-08-04 09:00:00,2025-08-04 00:00:00,1,1,3411.0,3437.0,260.0,6.85925,253.14075,eod_flat
2025-08-07 09:00:00,2025-08-07 00:00:00,1,1,3450.300048828125,3451.39990234375,10.99853515625,6.862849975585938,4.135685180664062,eod_flat
2025-08-08 09:00:00,2025-08-08 00:00:00,1,1,3494.10009765625,3495.0,8.9990234375,6.87375,2.1252734374999998,eod_flat
2025-08-25 09:00:00,2025-08-25 00:00:00,1,1,3411.60009765625,3415.300048828125,36.99951171875,6.853825012207031,30.145686706542968,eod_flat
2025-08-26 09:00:00,2025-08-26 00:00:00,1,1,3419.10009765625,3422.199951171875,30.99853515625,6.855549987792969,24.14298516845703,eod_flat
2025-08-28 09:00:00,2025-08-28 00:00:00,1,1,3455.199951171875,3464.800048828125,96.0009765625,6.866200012207031,89.13477655029297,eod_flat
2025-08-29 12:00:00,2025-08-29 00:00:00,1,1,3475.89990234375,3488.199951171875,123.00048828125,6.872049987792969,116.12843829345704,eod_flat
2025-09-02 09:00:00,2025-09-02 00:00:00,1,1,3546.39990234375,3552.199951171875,58.00048828125,6.888049987792969,51.11243829345703,eod_flat
2025-09-03 09:00:00,2025-09-03 00:00:00,1,1,3601.60009765625,3619.60009765625,180.0,6.904900024414062,173.09509997558592,eod_flat
2025-09-05 12:00:00,2025-09-05 00:00:00,1,1,3639.300048828125,3651.0,116.99951171875,6.91275,110.08676171875,eod_flat
2025-09-08 09:00:00,2025-09-08 00:00:00,1,1,3654.0,3673.300048828125,193.00048828125,6.918325012207031,186.08216326904298,eod_flat
2025-09-09 09:00:00,2025-09-09 00:00:00,1,1,3692.199951171875,3705.800048828125,136.0009765625,6.926450012207031,129.07452655029297,eod_flat
2025-09-16 09:00:00,2025-09-16 00:00:00,1,1,3736.300048828125,3733.0,-33.00048828125,6.93325,-39.93373828125,eod_flat
2025-09-22 09:00:00,2025-09-22 00:00:00,1,1,3757.89990234375,3756.39990234375,-15.0,6.939099975585938,-21.93909997558594,eod_flat
2025-09-23 09:00:00,2025-09-23 00:00:00,1,1,3818.39990234375,3816.39990234375,-20.0,6.954099975585938,-26.954099975585937,eod_flat
2025-09-29 09:00:00,2025-09-29 00:00:00,1,1,3837.5,3850.699951171875,131.99951171875,6.962674987792969,125.03683673095703,eod_flat
2025-10-01 09:00:00,2025-10-01 00:00:00,1,1,3916.800048828125,3899.800048828125,-170.0,6.974950012207032,-176.97495001220705,eod_flat
2025-10-06 09:00:00,2025-10-06 00:00:00,1,1,3966.5,3968.60009765625,21.0009765625,6.992150024414062,14.008826538085938,eod_flat
2025-10-07 09:00:00,2025-10-07 00:00:00,1,1,3977.699951171875,4002.39990234375,246.99951171875,7.000599975585938,239.99891174316406,eod_flat
2025-10-08 09:00:00,2025-10-08 00:00:00,1,1,4070.89990234375,4059.800048828125,-110.99853515625,7.014950012207032,-118.01348516845704,eod_flat
2025-10-09 12:00:00,2025-10-09 13:00:00,1,1,4072.89990234375,4034.60009765625,-382.998046875,7.008650024414063,-390.00669689941407,stop_hit
2025-10-13 09:00:00,2025-10-13 00:00:00,1,1,4097.0,4113.7998046875,167.998046875,7.028449951171875,160.96959692382814,eod_flat
2025-10-14 09:00:00,2025-10-14 00:00:00,1,1,4143.7001953125,4140.60009765625,-31.0009765625,7.035150024414063,-38.036126586914065,eod_flat
2025-10-15 09:00:00,2025-10-15 00:00:00,1,1,4208.7998046875,4207.60009765625,-11.9970703125,7.051900024414063,-19.048970336914063,eod_flat
2025-10-16 09:00:00,2025-10-16 00:00:00,1,1,4254.89990234375,4262.5,76.0009765625,7.065625,68.9353515625,eod_flat
2025-10-17 09:00:00,2025-10-17 13:00:00,1,1,4353.2998046875,4286.7998046875,-665.0,7.071699951171875,-672.0716999511719,stop_hit
2025-11-10 09:00:00,2025-11-10 00:00:00,1,1,4084.89990234375,4099.89990234375,150.0,7.024974975585938,142.97502502441407,eod_flat
2025-11-11 09:00:00,2025-11-11 00:00:00,1,1,4148.0,4149.2001953125,12.001953125,7.037300048828125,4.964653076171875,eod_flat
2025-11-13 09:00:00,2025-11-13 00:00:00,1,1,4238.2998046875,4236.7001953125,-15.99609375,7.059175048828125,-23.055268798828124,eod_flat
2025-11-25 09:00:00,2025-11-25 00:00:00,1,1,4161.89990234375,4181.7998046875,198.9990234375,7.045449951171875,191.95357348632814,eod_flat
2025-11-26 09:00:00,2025-11-26 00:00:00,1,1,4197.10009765625,4188.2001953125,-88.9990234375,7.047050048828125,-96.04607348632813,eod_flat
2025-12-01 09:00:00,2025-12-01 00:00:00,1,1,4284.2998046875,4281.7001953125,-25.99609375,7.070425048828125,-33.06651879882813,eod_flat
2025-12-12 09:00:00,2025-12-12 00:00:00,1,1,4350.2998046875,4375.89990234375,256.0009765625,7.093974975585938,248.90700158691405,eod_flat
2025-12-22 09:00:00,2025-12-22 00:00:00,1,1,4444.39990234375,4458.2001953125,138.0029296875,7.114550048828125,130.88837963867186,eod_flat
2025-12-23 09:00:00,2025-12-23 00:00:00,1,1,4512.0,4510.0,-20.0,7.1274999999999995,-27.127499999999998,eod_flat
2025-12-26 09:00:00,2025-12-26 00:00:00,1,1,4542.5,4557.2998046875,147.998046875,7.139324951171875,140.8587219238281,eod_flat
2026-01-06 09:00:00,2026-01-06 00:00:00,1,1,4456.5,4478.2001953125,217.001953125,7.119550048828125,209.88240307617187,eod_flat
2026-01-09 13:00:00,2026-01-09 00:00:00,1,1,4492.0,4492.0,0.0,7.123,-7.123,eod_flat
2026-01-12 09:00:00,2026-01-12 00:00:00,1,1,4599.39990234375,4626.2998046875,268.9990234375,7.156574951171875,261.8424484863281,eod_flat
2026-01-14 09:00:00,2026-01-14 00:00:00,1,1,4637.89990234375,4643.7998046875,58.9990234375,7.160949951171875,51.83807348632813,eod_flat
2026-01-20 09:00:00,2026-01-20 00:00:00,1,1,4737.60009765625,4742.2998046875,46.9970703125,7.1855749511718745,39.81149536132813,eod_flat
2026-01-21 09:00:00,2026-01-21 00:00:00,1,1,4862.39990234375,4882.2998046875,198.9990234375,7.220574951171875,191.77844848632813,eod_flat
2026-01-23 09:00:00,2026-01-23 00:00:00,1,1,4919.39990234375,4939.7998046875,203.9990234375,7.234949951171875,196.76407348632813,eod_flat
2026-01-26 09:00:00,2026-01-26 00:00:00,1,1,5082.2001953125,5065.89990234375,-163.0029296875,7.266474975585938,-170.26940466308594,eod_flat
2026-01-28 09:00:00,2026-01-28 00:00:00,1,1,5311.7998046875,5298.60009765625,-131.9970703125,7.324650024414063,-139.32172033691407,eod_flat
2026-01-29 09:00:00,2026-01-29 00:00:00,1,1,5544.7998046875,5540.2998046875,-45.0,7.385074951171875,-52.38507495117187,eod_flat
2026-02-11 09:00:00,2026-02-11 00:00:00,1,1,5086.60009765625,5089.60009765625,30.0,7.272400024414063,22.72759997558594,eod_flat
2026-02-20 09:00:00,2026-02-20 00:00:00,1,1,5047.60009765625,5063.5,158.9990234375,7.265875,151.7331484375,eod_flat
2026-02-23 09:00:00,2026-02-23 00:00:00,1,1,5170.10009765625,5166.2001953125,-38.9990234375,7.291550048828125,-46.29057348632813,eod_flat
2026-02-24 09:00:00,2026-02-24 13:00:00,1,1,5190.7001953125,5132.2998046875,-584.00390625,7.283074951171875,-591.2869812011719,stop_hit
2026-02-25 09:00:00,2026-02-25 00:00:00,1,1,5212.89990234375,5203.7001953125,-91.9970703125,7.300925048828125,-99.29799536132812,eod_flat
2026-02-27 13:00:00,2026-02-27 00:00:00,1,1,5240.7998046875,5240.7998046875,0.0,7.310199951171875,-7.310199951171875,eod_flat
2026-03-02 09:00:00,2026-03-02 00:00:00,1,1,5406.89990234375,5409.7998046875,28.9990234375,7.3524499511718755,21.646573486328123,eod_flat
2026-03-10 13:00:00,2026-03-10 00:00:00,1,1,5214.2001953125,5214.2001953125,0.0,7.303550048828125,-7.303550048828125,eod_flat
2026-03-30 11:00:00,2026-03-30 00:00:00,1,1,4589.0,4553.7001953125,-352.998046875,7.138425048828125,-360.13647192382814,eod_flat
2026-03-31 11:00:00,2026-03-31 00:00:00,1,1,4612.7998046875,4637.2998046875,245.0,7.159324951171875,237.84067504882813,eod_flat
2026-04-01 09:00:00,2026-04-01 00:00:00,1,1,4750.5,4765.39990234375,148.9990234375,7.191349975585938,141.80767346191405,eod_flat
2026-04-08 09:00:00,2026-04-08 00:00:00,1,1,4810.2001953125,4804.10009765625,-61.0009765625,7.201025024414062,-68.20200158691407,eod_flat
2026-04-15 13:00:00,2026-04-15 00:00:00,1,1,4851.89990234375,4851.89990234375,0.0,7.212974975585937,-7.212974975585937,eod_flat
2026-04-17 12:00:00,2026-04-17 00:00:00,1,1,4869.0,4903.10009765625,341.0009765625,7.225775024414062,333.7752015380859,eod_flat
